"TMF_ID","FW_ID","PFAS_ID","Sample_type","Biomass_conversion","Regression_type","Conc_determ_method","Undetected_strategy_LOD","Undetected_strategy_LOQ","TMF_formula","TMF","TMF_lower_95CI","TMF_upper_95CI","TMF_se","TMS","TMS_lower_95CI","TMS_upper_95CI","TMS_se","TMS_calculated","TMS_se_calculated","n_samples","n_obs","tau.rho","intercept","pvalue","pvalue_adj","r","z_value","ln_TMF","ln_TMF_se","Study_ID","Ecosystem","Location","Latitude","Longitude","Latitude_DD","Longitude_DD","Species_composition","n_species","Species_highest_TL","Species_cn_highest_TL","Taxa_highest_TL","TL_calculation_method","TL_values","Breathing_type_fw","Breathing_type","TL_highest","TL_lowest","fw_length","Author_year","Note","Rd_ext","Rd_ext_done","Lm_done","Title","DOI","Journal","Study_design","TEF","TEF_unit_of_measurement","TL_calculation_baseline","IFF","Linear_regression_formula","Aggregation","Regression_variable","year_publication","Synonym","Compound_full_name","Molecular_formula","ccl","Chain_length","Class","CASRN"
"TMF_184","FW_024","PFDoDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.2,1.2,1.3,0.0510204081632654,0.0791812460476248,NA,NA,NA,NA,NA,"147","",NA,NA,NA,NA,NA,NA,0.182321556793955,0.0425170068027211,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",18,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_185","FW_024","PFTrDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.1,0.99,1.2,0.107142857142857,0.0413926851582251,NA,NA,NA,NA,NA,"147","",NA,NA,NA,NA,NA,NA,0.0953101798043249,0.0974025974025974,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",18,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_186","FW_024","PFTeDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.79,0.68,0.91,0.11734693877551,-0.102372908709559,NA,NA,NA,NA,NA,"147","",NA,NA,NA,NA,NA,NA,-0.23572233352107,0.14854042882976,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",18,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFTA","Perfluorotetradecanoic acid","C14F27COOH",14,"long","PFCA","0376-06-07"
"TMF_187","FW_024","PFHxS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",2.2,1.9,2.4,0.255102040816327,0.342422680822206,NA,NA,NA,NA,NA,"147","",NA,NA,NA,NA,NA,NA,0.78845736036427,0.11595547309833,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",18,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Perfluorohexanesulphonic acid","C6F13SO3H",6,"long","PFSA","355-46-4"
"TMF_188","FW_024","br-PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",2.2,2,2.3,0.153061224489796,0.342422680822206,NA,NA,NA,NA,NA,"147","",NA,NA,NA,NA,NA,NA,0.78845736036427,0.0695732838589981,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",18,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Branched perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_189","FW_024","l-PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.5,1.5,1.6,0.0510204081632654,0.176091259055681,NA,NA,NA,NA,NA,"147","",NA,NA,NA,NA,NA,NA,0.405465108108164,0.0340136054421769,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",18,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Linear perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA","1763-23-1"
"TMF_190","FW_024","MeFOSAA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.87,0.58,1.3,0.36734693877551,-0.0604807473813815,NA,NA,NA,NA,NA,"147","",NA,NA,NA,NA,NA,NA,-0.139262067333508,0.422237860661506,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",18,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"2-(N-methylperfluorooctane sulfonamido) acetic acid","C8F17SO2N(CH3)CH2COOH",8,"long","Precursor and/or intermediate",NA
"TMF_191","FW_024","FOSA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.9,1.9,2,0.0510204081632654,0.278753600952829,NA,NA,NA,NA,NA,"147","",NA,NA,NA,NA,NA,NA,0.641853886172395,0.0268528464017186,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",18,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFOSA","Perfluorooctanesulfonamide","C8F17SO2NH2",8,"long","Precursor and/or intermediate","754-91-6"
"TMF_192","FW_025","PFOA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",6,5,7.3,1.1734693877551,0.778151250383644,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,1.79175946922805,0.195578231292517,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
"TMF_193","FW_025","PFNA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",3.1,2.7,3.5,0.408163265306122,0.491361693834273,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,1.1314021114911,0.131665569453588,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_194","FW_025","PFDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.7,1.6,1.9,0.153061224489796,0.230448921378274,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,0.53062825106217,0.0900360144057623,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_195","FW_025","PFUnDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.8,1.6,2,0.204081632653061,0.255272505103306,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,0.587786664902119,0.113378684807256,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_196","FW_025","PFDoDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.1,0.94,1.2,0.13265306122449,0.0413926851582251,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,0.0953101798043249,0.120593692022263,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_197","FW_025","PFTrDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.66,0.49,0.87,0.193877551020408,-0.180456064458131,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,-0.415515443961666,0.293753865182437,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_198","FW_025","PFTeDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.33,0.2,0.54,0.173469387755102,-0.481486060122112,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,-1.10866262452161,0.525664811379097,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFTA","Perfluorotetradecanoic acid","C14F27COOH",14,"long","PFCA","0376-06-07"
"TMF_199","FW_025","PFHxS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",4.3,3.5,5.1,0.816326530612245,0.633468455579587,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,1.45861502269952,0.18984337921215,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Perfluorohexanesulphonic acid","C6F13SO3H",6,"long","PFSA","355-46-4"
"TMF_200","FW_025","br-PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",3.9,3.3,4.6,0.663265306122449,0.591064607026499,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,1.3609765531356,0.170068027210884,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Branched perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA",NA
"TMF_201","FW_025","l-PFOS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",2.5,2.3,2.6,0.153061224489796,0.397940008672038,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,0.916290731874155,0.0612244897959184,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Linear perfluorooctanesulfonic acid","C8F17SO3H",8,"long","PFSA","1763-23-1"
"TMF_202","FW_025","FOSA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",2.3,2.2,2.4,0.10204081632653,0.361727836017593,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,0.832909122935104,0.0443655723158828,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",12,"Solea solea","Common sole","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only",NA,NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFOSA","Perfluorooctanesulfonamide","C8F17SO2NH2",8,"long","Precursor and/or intermediate","754-91-6"
"TMF_203","FW_026","PFOA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1,0.91,1.1,0.0969387755102041,0,NA,NA,NA,NA,NA,"67","",NA,NA,NA,NA,NA,NA,0,0.0969387755102041,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Perfluorooctanoic acid","C8F17COOH",8,"long","PFCA","335-67-1"
"TMF_204","FW_026","PFNA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.88,0.81,0.97,0.0816326530612245,-0.0555173278498314,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,-0.127833371509885,0.0927643784786642,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Perfluorononanoic acid","C9F17COOH",9,"long","PFCA","375-95-1"
"TMF_205","FW_026","PFDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.96,0.91,1,0.0459183673469388,-0.0177287669604316,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,-0.0408219945202552,0.0478316326530612,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Perfluorodecanoic acid","C10F19COOH",10,"long","PFCA","335-76-2"
"TMF_206","FW_026","PFUnDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.93,0.86,1,0.0714285714285714,-0.0315170514460649,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,-0.0725706928348354,0.0768049155145929,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFUnA","Perfluoroundecanoic acid","C11F21COOH",11,"long","PFCA","2058-94-8"
"TMF_207","FW_026","PFDoDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.3,1.1,1.4,0.153061224489796,0.113943352306837,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,0.262364264467491,0.117739403453689,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFDoA","Perfluorododecanoic acid","C12F25COOH",12,"long","PFCA","307-55-1"
"TMF_208","FW_026","PFTrDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",0.96,0.89,1,0.0561224489795918,-0.0177287669604316,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,-0.0408219945202552,0.0584608843537415,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFTriA","Perfluorotridecanoic Acid","C13F25COOH",13,"long","PFCA","72629-94-8"
"TMF_209","FW_026","PFTeDA","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.2,1,1.5,0.255102040816327,0.0791812460476248,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,0.182321556793955,0.212585034013605,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,"PFTA","Perfluorotetradecanoic acid","C14F27COOH",14,"long","PFCA","0376-06-07"
"TMF_210","FW_026","PFHxS","whole-organisms only","yes","Linear regression","wet weight concentrations (ww)","Censored responses",NA,"10^slope",1.5,1.2,1.9,0.357142857142857,0.176091259055681,NA,NA,NA,NA,NA,"80","",NA,NA,NA,NA,NA,NA,0.405465108108164,0.238095238095238,"S_010","estuarine","Europe","45.4277° N","0.8613° W",45.4277,"0.8613° ","fish and other species",6,"Argyrosomus regius","Meagre","Fish","from biological enrichment or fractionation of the stable isotopes of N (i.e., δ15N) using enrichment factors",NA,"not water-breathing only","Air breathing",NA,NA,NA,"Munoz_2017","It provides slope and CIs values. We calculated the slope's standard error from CIs.","No",NA,NA,"Evidence for the trophic transfer of perfluoroalkylated substances in a temperate macrotidal estuary","10.1021/acs.est.7b02399","Environmental Science & Technology","Observational. Field study.","3.4","‰","2","Yes","log[PFAS] = TL(slope) + intercept","No","TL",2017,NA,"Perfluorohexanesulphonic acid","C6F13SO3H",6,"long","PFSA","355-46-4"
