key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-735663387,Biodegradation of <i>N</i>-Ethyl Perfluorooctane Sulfonamido Ethanol (EtFOSE) and EtFOSE-Based Phosphate Diester (SAmPAP Diester) in Marine Sediments,2013,2,5,Environmental Science and Technology,0013-936X,47,3,1381-1389,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84873421639&doi=10.1021%2fes304336r&partnerID=40&md5=053f139602894c0a9ae2747c611cfcc6,NA,NA,NA,"Investigations into the biodegradation potential of perfluorooctane sulfonate (PFOS)-precursor candidates have focused on low molecular weight substances (e.g., N-ethyl perfluorooctane sulfonamido ethanol (EtFOSE)) in wastewater treatment plant sludge. Few data are available on PFOS-precursor biodegradation in other environmental compartments, and nothing is known about the stability of high-molecular-weight perfluorooctane sulfonamide-based substances such as the EtFOSE-based phosphate diester (SAmPAP diester) in any environmental compartment. In the present work, the biodegradation potential of SAmPAP diester and EtFOSE by bacteria in marine sediments was evaluated over 120 days at 4 and 25 degrees C. At both temperatures, EtFOSE was transformed to a suite of products, including N-ethyl perfluorooctane sulfonamidoacetate, perfluorooctane sulfonamidoacetate, N-ethyl perfluorooctane sulfonamide, perfluorooctane sulfonamide, and perfluorooctane sulfonate. Transformation was significantly more rapid at 25 degrees C (t(1/2) = 44 +/- 3.4 days; error represents standard error of the mean (SEM)) compared to 4 degrees C (t(1/2) = 160 +/- 17 days), but much longer than previous biodegradation studies involving EtFOSE in sludge (t(1/2) similar to 0.7-4.2 days). In contrast, SAmPAP diester was highly recalcitrant to microbial degradation, with negligible loss and/or associated product formation observed after 120 days at both temperatures, and an estimated half-life of >380 days at 25 degrees C (estimated using the lower bounds 95% confidence interval of the slope). We hypothesize that the hydrophobicity of SAmPAP diester reduces its bioavailability, thus limiting biotransformation by bacteria in sediments. The lengthy biodegradation half-life of EtFOSE and recalcitrant nature of SAmPAP diester in part explains the elevated concentrations of PFOS-precursors observed in urban marine sediments from Canada, Japan, and the U.S, over a decade after phase-out of their production and commercial application in these countries.",NA,10.1021/es304336r,Biochemistry;Fluorocarbons;wastewater;Microbiology;Perfluorooctane sulfonamide;Perfluorooctane sulfonates;Sulfur compounds;Canada;Sulfonamides;Bacteria;United States;Hydrocarbons;Organophosphates;Japan;nonhuman;unclassified drug;bioavailability;hydrophobicity;organophosphate;perfluorooctanesulfonic acid;perfluorooctane sulfonamide;urban area;sulfonic acid derivative;article;sediment;Commercial applications;biotransformation;organic compound;sludge;Wastewater treatment plants;waste water management;bacterium;biodegradation;water treatment;Geologic Sediments;molecular analysis;temperature;sediment pollution;Esters;Half-Life;data set;marine sediment;Ethanol;Elevated concentrations;Biodegradation;Confidence interval;Environmental compartment;Environmental;Fluorinated;Diesters;Biodegradation potentials;Biodegradation studies;ethanol;High molecular weight;Low molecular weight;Lower bounds;Marine sediments;microbial degradation;Microbial degradation;n ethyl perfluorooctane sulfonamide;n ethyl perfluorooctane sulfonamidoacetate;perfluorooctane sulfonamidoacetate;Product formation;sludge treatment;stabilization;Standard error of the means;Submarine geology;Military Personnel,NA,NA
rayyan-735664207,Legacy and emerging per- and polyfluoroalkyl substances (PFASs) in Dagang Oilfield: Multimedia distribution and contributions of unknown precursors,2021,NA,NA,Journal of Hazardous Materials,NA,412,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85100373501&doi=10.1016%2fj.jhazmat.2021.125177&partnerID=40&md5=e2741153920702ac7a192b62b0049800,NA,NA,NA,"A systematic survey was conducted on twenty-six per- and polyfluoroalkyl substances (PFASs) in fifty-one paired samples of surface water, sediment, and soil from Dagang Oilfield, Tianjin, China. Perfluorooctanoic acid, perfluorooctane sulfonic acid, p-perfluorous nonenoxybenzenesulfonate (OBS), and 6:2 fluorotelomer sulfonamidoalkyl betaine (6:2 FTAB) were ubiquitous in the oilfield with field log Kd of 1.3–2.2, indicating a high partition potential from surface water to sediment. Total petroleum hydrocarbons (TPH) are a predictor for PFAS contamination at oilfield. The concentrations of OBS and 6:2 FTAB were higher in surface water and sediment with elevated TPH level. With total oxidizable precursor assay, unknown precursors for C2–C3 perfluoroalkyl carboxylic acids (PFCAs) (57–99 mol%) contributed more than those for C4–C12 PFCAs in the three mediums. The unknown C4-, C6-, and C8-based precursors tended to be precursors for perfluoroalkyl sulfonates at the oilfield, and C8 fluorotelomer-based precursors particularly occurred in the surface water. The concentrations of C4- and C8-based precursors were found positively correlated with TPH levels (r = 0.67–0.72, p < 0.05), while C6 precursors may also come from other sources. Further studies are necessary to clarify the mass balance and risk assessment for unknown PFASs. © 2021 Elsevier B.V.",NA,10.1016/j.jhazmat.2021.125177,Surface waters;Article;Perfluoroalkyl substances;China;unclassified drug;controlled study;oil;perfluoroalkanoic acid;Polyfluoroalkyl substances;geographic distribution;perfluorodecanoic acid;perfluorododecanoic acid;perfluorooctanesulfonic acid;perfluorooctanoic acid;Perfluorooctanoic acid;concentration (composition);land use;perfluorohexanesulfonic acid;perfluorohexanoic acid;risk assessment;Risk assessment;mass spectrometry;soil;ultra performance liquid chromatography;carboxylic acid;Perfluorooctane sulfonic acids;soil pollution;chemical analysis;sediment;correlation;Perfluoroalkyl carboxylic acids;environmental impact;Sediments;concentration process;soil analysis;precursor;partition coefficient;surface water;betaine;petroleum;Multimedia distribution;perfluoropropionic acid;TOP assay;Tianjin;peroxydisulfate potassium;multimedia;Dagang Field;Dagang oilfield;fluorotelomer sulfonamidoalkyl betaine;offshore oil industry;oil field;Oil fields;oilfield;Oilfield;oxidation kinetics;perfluorous nonenoxybenzenesulfonate;petroleum derivative;Total petroleum hydrocarbons;Unknown precursors;Multimedia,NA,NA
rayyan-735663492,Non-polar halogenated natural products bioaccumulated in marine samples. II. Brominated and mixed halogenated compounds,2003,NA,NA,CHEMOSPHERE,"[""0045-6535"", ""1879-1298""]",52,2,423-431,NA,NA,NA,NA,NA,"Several identified and potential natural brominated bioaccumulative compounds were studied in this work. 4,6dibromo-2-(2',4'-dibromo)phenoxyanisole (BC-2) previously detected in Australian marine mammals and isolated from sponges, was synthesized. Two byproducts (a tetrabromo isomer and a tribromo congener) were investigated as well. The byproducts of the synthesis were not identified in the environmental samples investigated. Previously described natural brominated compounds (BC-1, BC-2, BC-3, BC-10, BC-11, MHC-1) and anthropogenic brominated diphenyl ethers (BDE-47, BDE-99, BDE-100, BDE-154) were detected in a sample of human milk. The sample was from a woman from the Faeroe Islands who frequently consumed fish as well as whale blubber and meat. The most abundant compound originated from the natural tetrabromo phenoxyanisole BC-3 which may have a 3:1 distribution of bromine on the two phenyl units. This sample also accumulated a dibromochloroanisole, as well as a previously unknown mixed halogenated compound (MHC-X) and an unknown, most likely aromatic brominated compound. Co-elutions on a DB-5 column were found for BDE-99 and BC-11 as well as BDE-154 and the unknown brominated compound. This suggests that quantification of these two compounds has to be carried out carefully. Two samples of lower trophic level, namely Baltic cod liver and Mexican mussel tissue, were investigated as well. The cod liver samples contained BDE congeners but also abundant signals for the natural 2,3,3',4,4',5,5'-heptachloro-1'methyl-1,2'-bipyrrole Q1 and tribromoanisole (TBA). The mussel sample contained Q1, TBA, another halogenated anisole, BC-1, BC-2, and BC-3, as well as additional, potential natural brominated compounds in the elution range of tribromophenoxyanisoles. (C) 2003 Elsevier Science Ltd. All rights reserved.",NA,10.1016/S0045-6535(03)00200-5,Military Personnel,NA,NA
rayyan-735664383,"Distribution, partitioning and inhalation exposure of perfluoroalkyl acids (PFAAs) in urban and rural air near Lake Chaohu, China",2018,NA,NA,Environmental Pollution,NA,243,NA,143-151,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85053069234&doi=10.1016%2fj.envpol.2018.08.052&partnerID=40&md5=0f81e42a7c877aada74d1a966c4a7d31,NA,NA,NA,"To investigate the distribution, partitioning, and inhalation exposure risks of perfluoroalkyl acids (PFAAs), gaseous and particulate samples were collected monthly between September 2013 and September 2015 in urban and rural areas near Lake Chaohu. Twelve PFAAs were determined by liquid chromatography-mass spectrometry. The mean concentrations of PFAAs in the gaseous phase and the particulate phase were 40.31 ± 31.47 pg/m3 and 63.26 ± 41.87 pg/m3, respectively. Perfluorobutanoic acid (PFBA) was the predominant contaminant in the gaseous phase (32.56% ± 9.28%), while perfluorooctanoic acid (PFOA) was the main contaminant in the particulate phase (33.21% ± 18.69%). The ratios of gaseous to particulate distribution ranged from 0.01 to 16.75. The gaseous-particulate partitioning coefficients, ranging from 0.01 to 23.41 ± 10−2 m3/μg, were significantly correlated with PM10 concentrations and meteorological conditions, such as temperature and air pressure. The inhalation exposures of PFOA and PFOS were 1.94–60.2 pg/(kg·d) and 0.30–4.22 pg/(kg·d), respectively. The carcinogenic risk of PFOA for urban males was the highest and that for rural females was the lowest; the risks were lower than the acceptable level (10−6) defined by the US Environmental Protection Agency (USEPA). The non-carcinogenic risks of PFOA and PFOS were far below one. © 2018 Elsevier Ltd",NA,10.1016/j.envpol.2018.08.052,Perfluoroalkyl acids;Female;Fluorocarbons;Humans;exposure;Article;Environmental Monitoring;China;environmental exposure;female;fluorocarbon;male;Male;unclassified drug;environmental monitoring;perfluoro compound;Liquid chromatography;Mass spectrometry;liquid chromatography-mass spectrometry;perfluorooctanoic acid;concentration (composition);urban area;procedures;solid phase extraction;risk assessment;human;rural area;suspended particulate matter;air pollution;environmental temperature;health hazard;perfluorobutanoic acid;lake;Lakes;analysis;Caprylates;octanoic acid derivative;Environmental Protection Agency;environmental protection;perfluorobutyric acid;concentration (parameters);vapor pressure;season;seasonal variation;Seasons;carcinogenicity;rain;Air;surface property;partition coefficient;Inhalation Exposure;air;statistics;atmosphere;particulate matter;rural population;urban population;Anhui;Chaohu Lake;Rural Population;Rural areas;Air distribution;air pressure;Gaseous-particulate partitioning;Inhalation exposure;Lake Chaohu;numerical data;Urban Population;Nebulizers and Vaporizers,NA,NA
rayyan-735662993,"Per- and polyfluoroalkyl substances in waterbird feathers around Poyang Lake, China: Compound and species-specific bioaccumulation",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.ecoenv.2024.116141,China;Species Specificity,NA,NA
rayyan-735663833,Aquatic macroinvertebrate community responses to pollution of perfluoroalkyl substances (PFAS): Can we define threshold body burdens?,2024,NA,NA,Science of the Total Environment,NA,917,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85184015092&doi=10.1016%2fj.scitotenv.2024.170611&partnerID=40&md5=1c18e2deef020667fde23c7f7ef41912,NA,NA,NA,"The pollution of per- and polyfluorinated alkyl substances (PFAS) in aquatic environments is a worldwide concern of which the ecological impact is still not well understood. Especially field-based effect studies in aquatic ecosystems are generally lacking, creating a knowledge gap that goes along with monitoring and regulatory challenges. Therefore, this study examined if bioaccumulated PFAS concentrations could be related to ecological responses assessed by changes in the macroinvertebrate community structure. In addition, threshold body burdens that are protective of ecological damage were estimated. Aquatic macroinvertebrates were sampled in 30 streams across Flanders (Belgium) and 28 PFAS target analytes were measured in three resident taxa (Gammarus sp., Asellus sp. and Chironomus sp.) and translocated zebra mussels (Dreissena polymorpha). The macroinvertebrate community structure was assessed by calculating the Multimetric Macroinvertebrate Index Flanders (MMIF). Primarily long-chain perfluorinated carboxylic acids (PFCAs) were detected in both resident taxa (passive biomonitoring) and zebra mussels (active biomonitoring). Based on a 90th quantile regression model, safe threshold body burdens could be calculated for PFTeDA (7.1 ng/g ww) and ΣPFAS (2264 ng/g ww) in Gammarus sp. and for PFOA (5.5 ng/g ww), PFDoDA (1.7 ng/g ww), PFTrDA (0.51 ng/g ww), PFTeDA (2.4 ng/g ww), PFOS (644 ng/g ww) and ΣPFAS (133 ng/g ww) in zebra mussel. An additional threshold value was calculated for most compounds and species using the 95th percentile method. However, although these estimated thresholds are pertinent and indicative, regulatory applicability requires further lines of evidence and validation. Nevertheless, this study offers first-time evidence of associations between accumulated PFAS concentrations in invertebrates and a reduced ecological water quality in terms of macroinvertebrate community structure and highlights the potential of Gammarus sp. and zebra mussels to serve as reliable PFAS biomonitoring species. © 2024 The Authors",NA,10.1016/j.scitotenv.2024.170611,Alkanesulfonic Acids;Fluorocarbons;Animals;Article;Environmental Monitoring;Perfluoroalkyl substances;Belgium;animal;concentration (parameter);ecosystem;Ecosystem;fluorocarbon;nonhuman;unclassified drug;biological monitoring;biomonitoring;controlled study;bioaccumulation;environmental monitoring;perfluoro compound;water pollutant;pollution exposure;Regression analysis;alkanesulfonic acid;perfluoroalkyl substance;source apportionment;water pollution;Body burden;analysis;perfluorinated carboxylic acid;body burden;Body Burden;Flanders;Molluscs;Water Pollutants;Dreissena polymorpha;water quality;Water quality;Chemical;Aquatic ecosystems;community structure;mussel culture;Active biomonitoring;aquatic invertebrate;Aquatic macroinvertebrates;Asellus;Chironomus;community response;Community structures;Dreissena;Gammarus;macroinvertebrate;Macroinvertebrate community;Macroinvertebrates;Multimetric Macroinvertebrate Index Flanders;organism community;Passive biomonitoring;stream (river);threshold body burden;Water Quality;Zebra mussels,NA,NA
rayyan-735662857,Transport of per-/polyfluoroalkyl substances from leachate to groundwater as affected by dissolved organic matter in landfills,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1016/j.envres.2024.118230,character(0),NA,NA
rayyan-735664370,"Legacy per- and polyfluoroalkyl substances (PFASs) and alternatives (short-chain analogues, F-53B, GenX and FC-98) in residential soils of China: Present implications of replacing legacy PFASs",2020,NA,NA,Environment International,NA,135,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85076855585&doi=10.1016%2fj.envint.2019.105419&partnerID=40&md5=0fea919c449b94fdc054947188c78a57,NA,NA,NA,"With the worldwide regulation of perfluorooctanoic acid (PFOA) and perfluorooctane sulfonate (PFOS), the alternatives (short chain analogues and emerging per- and polyfluoroalkyl substances, PFASs) have gradually attracted global attention. This study analysed the replacing of legacy PFASs in China using PFASs data from residential soils, which might be good environmental indicators of their present usage. The total concentrations of 21 PFASs ranged from 244 to 13564 pg/g, and PFOA was the dominant compound among the studied PFASs, with a concentration of 354 ± 439 pg/g. Serious PFASs pollution in residential soils mainly occurred in Eastern Coastal China as a result of locally developed industry and economies. Weak but significant correlations were found between PFASs and environmental and socioeconomic factors, suggesting that various factors determine PFASs contamination in residential soils. The concentration and detection frequency (DF) of short-chain analogues (C < 8) (375 ± 509 pg/g and 100%), and F-53B (216 ± 306 pg/g and 98.9%) were higher than those for PFOS (193 ± 502 pg/g and 85.4%), indicating that these compounds have been widely used as PFOS alternatives and their consumption has already exceeded that of PFOS in China. In addition, GenX (the PFOA alternative) had a concentration and DF of 19.1 ± 104 pg/g and 40.5%, respectively. These values were much lower than those for PFOA (354 ± 439 pg/g and 96.6%), indicating GenX consumption is still limited at the national scale of China, despite its use as a PFOA replacement. Moreover, the low concentration and DF of FC-98 (2.31 ± 11.1 pg/g and 27.0%) indicate that its consumption might be negligible. Our study demonstrated that short chain analogues and emerging alternatives have become the dominant PFAS pollutants in Chinese residential soils, and further studies need to be conducted to understand their toxicity and environmental risks. © 2019",NA,10.1016/j.envint.2019.105419,Alkanesulfonic Acids;Fluorocarbons;Article;Environmental Monitoring;Perfluorooctane sulfonates;China;concentration (parameter);fluorocarbon;unclassified drug;controlled study;environmental monitoring;Environmental Pollutants;pollutant;perfluoro compound;Polyfluoroalkyl substances;perfluorooctanesulfonic acid;perfluorooctanoic acid;Perfluorooctanoic acid;concentration (composition);alkanesulfonic acid;surfactant;toxicity;soil;Housing;residential area;polyfluoroalkyl substance;priority journal;Soil;soil pollution;Soils;Soil pollution;Caprylates;octanoic acid derivative;soil analysis;environmental factor;socioeconomics;environmental risk;coastal zone;per;Economics;Legacy PFASs;f 53b;alternatives;Environmental indicators;fc 98;genx;residential location;Residential soil;Residential soils;Short chain analogues,NA,NA
rayyan-735663625,Unwanted Ingredients-Highly Specific and Sensitive Method for the Extraction and Quantification of PFAS in Everyday Foods,2023,NA,NA,FOOD ANALYTICAL METHODS,"[""1936-9751"", ""1936-976X""]",16,5,857-866,NA,NA,NA,NA,NA,"Perfluorinated alkyl substances (PFAS) are anthropogenic substances and can only come from polluted sources. There are many classes of PFAS which can be transformed to perfluoalkyl carboxylic acids and perfluoroalkyl sulfonic acids in the environment. Once they are in this form, they are environmentally mobile and extremely stable with half-lives of decades. These compounds are not innocuous and are implicated in causing many different diseases. In this publication, a method for the extraction and quantitation of perflurocarboxylic acids and perfluorosulfonic acids, using high-resolution liquid chromatography mass spectrometry (HRMS), is evaluated. A QuEChERS extraction method was performed on tomatoes, strawberries and milk purchased from different supermarkets on different days. Recoveries from milk and tomatoes were between 80 and 120%. Matrix effects were significant for strawberries and tomatoes and stable isotope internal standards were required to compensate. PFBA was found in all 3 food types. The total PFAS was 0.68 ng g(-1) in milk, 0.20 ng g(-1) in strawberries and 0.36 ng g(-1) in tomatoes. This study demonstrates the importance of using a robust analytical method to investigate the PFAS content of complex food matrices and in particular the contribution of short-chain PFAS to overall dietary consumption.",NA,10.1007/s12161-023-02451-2,Food,NA,NA
rayyan-735663165,"The ABC transporter BCRP/ABCG2 is a placental survival factor, and its expression is reduced in idiopathic human fetal growth restriction",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1096/fj.07-8688com,ATP-Binding Cassette Transporters;Humanism;Humanities;Humans,NA,NA
rayyan-735664726,Temporal trends of perfluoroalkane sulfonic acids and their sulfonamide-based precursors in herring from the Swedish west coast 1991-2011 including isomer-specific considerations,2014,NA,NA,Environment International,NA,65,NA,63-72,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84892894421&doi=10.1016%2fj.envint.2014.01.005&partnerID=40&md5=bd497379705887f87582d2de47436fae,NA,NA,NA,"A method was developed for simultaneous analysis of perfluoroalkane sulfonic acids (PFSAs) and their sulfonamide-based precursors (perfluoroalkane sulfonamidoacetic acids (FASAAs), sulfonamides (FASAs), and sulfonamidoethanols (FASEs)) in fish muscle. Extraction was performed with acetonitrile followed by a clean-up and fractionation step and instrumental analysis by UPLC/MS/MS and GC/MS. Time trends of PFSAs and their precursors in herring muscle samples originating from the Kattegat at the west coast of Sweden were investigated covering the years 1991-2011. The following analytes were detected, all with decreasing or unchanged trends between 1991 and 2011: Perfluorobutane sulfonic acid (PFBS, below the method detection limit (<. MDL)-10. pg/g), perfluorohexane sulfonic acid (PFHxS, 9-38. pg/g), perfluorooctane sulfonic acid (PFOS, 240-930. pg/g), perfluorodecane sulfonic acid (PFDS, <. MDL-4. pg/g), N-methyl and N-ethyl perfluorooctane sulfonamidoacetic acid (MeFOSAA and EtFOSAA, 2-39 and 2-31. pg/g, respectively) and perfluorooctane sulfonamide (FOSA, 78-920. pg/g). The highest concentrations were found for PFOS and FOSA around the turn of the century. Shorter disappearance half-lives were observed for precursors compared to PFSAs. Assuming that these trend differences are representative for fish consumed by the general Swedish population, this observation suggests that the relative contribution of precursors to total human exposure to PFOS via fish intake has decreased in Sweden over the study period. PFOS precursors in fish may have constituted a significant indirect exposure pathway for PFOS in the 1990s. Isomer-specific analysis of PFOS and FOSA revealed <. 10% relative contributions of branched isomers to total PFOS and total FOSA. Furthermore, the percentage branched isomers decreased over time for both compounds. These findings are contrary to patterns and temporal trends of PFOS isomers commonly found in human serum. In combination with literature data on isomer patterns in other edible fish species and on isomer-specific human toxicokinetics, our results suggest that fish consumption alone cannot account for the PFOS isomer patterns and trends observed in humans. © 2014 Elsevier Ltd.",NA,10.1016/j.envint.2014.01.005,Fish;Alkanesulfonic Acids;Fluorocarbons;Humans;PFOS;Animals;Environmental Monitoring;Perfluorooctane sulfonamide;Sulfur compounds;Sweden;Temporal trends;Liver;Sulfonamides;Food Contamination;Gas Chromatography-Mass Spectrometry;Amides;environmental exposure;nonhuman;unclassified drug;food contamination;bioaccumulation;animal tissue;Human exposures;perfluoro compound;Muscle;perfluorooctanesulfonic acid;pollution monitoring;concentration (composition);pollution exposure;Tandem Mass Spectrometry;Chemical analysis;muscle;blood level;serum;ultra performance liquid chromatography;article;Precursors;priority journal;food chain;toxicokinetics;water contamination;seashore;food intake;mass fragmentography;limit of detection;organofluorine;trend study;food consumption;perfluorodecane sulfonic acid;temporal analysis;Isomers;liver level;acetonitrile;herring;isomer;Fishes;Human exposure;sea food;perfluoroalkane sulfonic acid;coastal zone;perfluorobutane sulfonic acid;perfluorohexane sulfonic acid;Isomerism;clupeoid;Time;Water Pollutants;muscle level;Chemical;Skeletal;perfluoroalkane sulfonamide;Perfluorooctane sulfonamides;Herring muscle;Kattegat;perfluoroalkane sulfonamidoacetic acid;perfluoroalkane sulfonamidoethanol;Sulfonic Acids;Sulfones,NA,NA
rayyan-735663576,"Public and private tapwater: Comparative analysis of contaminant exposure and potential risk, Cape Cod, Massachusetts, USA",2021,NA,NA,ENVIRONMENT INTERNATIONAL,"[""0160-4120"", ""1873-6750""]",152,NA,NA,NA,NA,NA,NA,NA,"Background: Humans are primary drivers of environmental contamination worldwide, including in drinkingwater resources. In the United States (US), federal and state agencies regulate and monitor public-supply drinking water while private-supply monitoring is rare; the current lack of directly comparable information on contaminant-mixture exposures and risks between private- and public-supplies undermines tapwater (TW) consumer decision-making. Methods: We compared private- and public-supply residential point-of-use TW at Cape Cod, Massachusetts, where both supplies share the same groundwater source. TW from 10 private- and 10 public-supply homes was analyzed for 487 organic, 38 inorganic, 8 microbial indicators, and 3 in vitro bioactivities. Concentrations were compared to existing protective health-based benchmarks, and aggregated Hazard Indices (HI) of regulated and unregulated TW contaminants were calculated along with ratios of in vitro exposure-activity cutoffs. Results: Seventy organic and 28 inorganic constituents were detected in TW. Median detections were comparable, but median cumulative concentrations were substantially higher in public supply due to 6 chlorine?disinfected samples characterized by disinfection byproducts and corresponding lower heterotrophic plate counts. Publicsupply applicable maximum contaminant (nitrate) and treatment action (lead and copper) levels were exceeded in private-supply TW samples only. Exceedances of health-based HI screening levels of concern were common to both TW supplies. Discussion: These Cape Cod results indicate comparable cumulative human-health concerns from contaminant exposures in private- and public-supply TW in a shared source-water setting. Importantly, although this study?s analytical coverage exceeds that currently feasible for water purveyors or homeowners, it nevertheless is a substantial underestimation of the full breadth of contaminant mixtures documented in the environment and potentially present in drinking water. Conclusion: Regardless of the supply, increased public engagement in source-water protection and drinking-water treatment, including consumer point-of-use treatment, is warranted to reduce risks associated with long-term TW contaminant exposures, especially in vulnerable populations.",NA,10.1016/j.envint.2021.106487,Massachusetts,NA,NA
rayyan-735664978,"An introduction to the sources, fate, occurrence and effects of endocrine disrupting chemicals released into the environment.",2022,5,1,Environmental Research,0013-9351,207,NA,N.PAG-N.PAG,NA,https://research.ebsco.com/linkprocessor/plink?id=4de09b09-99c5-3823-ba7e-d59fe6e76b26,eng,NA,NA,"Many classes of compounds are known or suspected to disrupt the endocrine system of vertebrate and invertebrate organisms. This review of the sources and fate of selected endocrine disrupting chemicals (EDCs) in the environment includes classes of compounds that are ""legacy"" contaminants, as well as contaminants of emerging concern. EDCs included for discussion are organochlorine compounds, halogenated aromatic hydrocarbons, brominated flame retardants, per- and polyfluoroalkyl substances, alkylphenols, phthalates, bisphenol A and analogues, pharmaceuticals, drugs of abuse and steroid hormones, personal care products, and organotins. An exhaustive survey of the fate of these contaminants in all environmental media (e.g., air, water, soil, biota, foods and beverages) is beyond the scope of this review, so the priority is to highlight the fate of EDCs in environmental media for which there is a clear link between exposure and endocrine effects in humans or in biota from other taxa. Where appropriate, linkages are also made between the fate of EDCs and regulatory limits such as environmental quality guidelines for water and sediments and total daily intake values for humans. • EDCs include ""legacy"" contaminants and compounds recently introduced to the market. • Several EDCs are subject to bioaccumulation and biomagnification. • Transformation products of some chemicals disrupt the endocrine system. • For some EDCs, the strongest link to effects is through exposures of humans. • For other EDCs, the strongest link to effects is through exposures of biota.",NA,10.1016/j.envres.2021.112658,Organochlorine compounds;Endocrine disruptors;Bisphenol A;Pollutants;Endocrine glands;Fluoroalkyl compounds,NA,NA
rayyan-735663606,A PTFE membrane for the in situ extraction of dissolved gases in natural waters: Theory and applications,2005,9,7,GEOCHEMISTRY GEOPHYSICS GEOSYSTEMS,1525-2027,6,NA,NA,NA,NA,NA,NA,NA,"A new method for extracting dissolved gases in natural waters has been developed and tested, both in the laboratory and in the field. The sampling device consists of a polytetrafluroethylene (PTFE) tube (waterproof and gas permeable) sealed at one end and connected to a glass sample holder at the other end. The device is pre-evacuated and subsequently dipped in water, where the dissolved gases permeate through the PTFE tube until the pressure inside the system reaches equilibrium. A theoretical model describing the time variation in partial gas pressure inside a sampling device has been elaborated, combining the mass balance and ""Solution-Diffusion Model"" (which describes the gas permeation process through a PTFE membrane). This theoretical model was used to predict the temporal evolution of the partial pressure of each gas species in the sampling device. The model was validated by numerous laboratory tests. The method was applied to the groundwater of Vulcano Island (southern Italy). The results suggest that the new sampling device could easily extract the dissolved gases from water in order to determine their chemical and isotopic composition.",NA,10.1029/2005GC000947,Polytetrafluoroethylene,NA,NA
rayyan-735664542,"Phthalates and perfluorinated alkylated substances in Atlantic bluefin tuna (Thunnus thynnus) specimens from Mediterranean Sea (Sardinia, Italy): Levels and risks for human consumption",2016,NA,NA,"Journal of Environmental Science and Health - Part B Pesticides, Food Contaminants, and Agricultural Wastes",NA,51,10,661-667,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84975223449&doi=10.1080%2f03601234.2016.1191886&partnerID=40&md5=be7aad6828d6e79ef1e8f54ec98d5a78,NA,NA,NA,"Atlantic blue fin tuna (Thunnus thynnus) is a species of great importance for Mediterranean Sea area, from both ecological and commercial points of view. The scientific literature reports few data on the contamination of this fish by emerging organic compounds such as perfluorinated alkylated substances(PFASs) and phthalates, being the latter never been studied in tuna. This study therefore investigated the presence of the PFASs perfluorooctane sulphonate (PFOS) and perfluoroctanoic acid (PFOA) and the phthalate di-2-ethylhexyl phthalate (DEHP), also monitored by its metabolite mono-2-ethylhexyl phthalate(MEHP), to assess both the state of contamination of Atlantic bluefin tuna specimen and the risk due to the toxicity of these compounds for human consumption. While PFOA was never found, detectable levels of PFOS (0.4–1.88 ng/g), DEHP (9–14.62 ng/g) and MEHP (1.5–6.30 ng/g) were found. The results were elaborated relating the accumulation to the size and age of the individuals and showed a correlation between the levels of different pollutants investigated. © 2016 Taylor & Francis Group, LLC.",NA,10.1080/03601234.2016.1191886,Alkanesulfonic Acids;Fluorocarbons;Italy;PFOS;Animals;Food Contamination;animal;fluorocarbon;food contamination;bioaccumulation;Mediterranean Sea;alkanesulfonic acid;Risk assessment;ecotoxicology;food consumption;analysis;PFOA;Chemical contamination;health risk;metabolite;organic compound;public health;Esters;phthalic acid derivative;tuna;Water analysis;Potassium compounds;Phthalates;Phthalic Acids;plastic waste;phthalate;Human consumption;perciform;DEHP;human consumption risks;MEHP;perfluorinated alkylated substances;plastic micro-litter;Sardinia;Scombridae;Thunnus thynnus;Tuna;type specimen;Humanities;Humanism;Humans,NA,NA
