key,title,year,month,day,journal,issn,volume,issue,pages,authors,url,language,publisher,location,abstract,notes,doi,keywords,pubmed_id,pmc_id
rayyan-735663962,Sublethal Exposure of Per- and Polyfluoroalkyl Substances of Varying Chain Length and Polar Functionality Results in Distinct Metabolic Responses in Daphnia magna,2023,NA,NA,Environmental Toxicology and Chemistry,NA,42,1,242-256,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85144079489&doi=10.1002%2fetc.5517&partnerID=40&md5=8adceaf3148dc0a37f240cafb43d3e78,NA,NA,NA,"Per- and polyfluoroalkyl substances (PFAS) are a class of persistent organic pollutants used in industrial applications because of their physicochemical properties, which results in their ubiquitous presence across environmental matrices. To date, legacy PFAS have been well studied; however, the concentration of alternative PFAS may exceed the concentration of legacy pollutants, and more information is needed regarding the sublethal toxicity at the molecular level of aquatic model organisms, such as Daphnia magna. Perfluorobutanoic acid (PFBA), perfluorohexanoic acid (PFHxA), perfluorohexanesulfonic acid (PFHxS), and perfluorononanoic acid (PFNA) are four widely detected PFAS alternatives of varying chain length and polar functionality that are quantified in aquatic environments. The present study examines the metabolic perturbations of PFAS with varying chemistries to D. magna using targeted mass spectrometry–based metabolomics. Daphnia were acutely exposed to sublethal concentrations of PFBA, PFHxA, PFHxS, and PFNA before the polar metabolite profile was extracted from single organisms. Multivariate analysis demonstrated significant separation between the sublethal concentrations of PFHxA, PFHxS, and PFNA relative to the controls; in sum, longer chain lengths demonstrated greater overall perturbations to the extracted metabolic profiles. Univariate statistics revealed significant perturbations in the concentrations of several amino acids, nucleotides/nucleosides, and neurotransmitters with exposure to PFAS. These metabolic perturbations are consistent with disruptions in energy metabolism (pantothenate and coenzyme A metabolism, histidine metabolism) and protein synthesis (aminoacyl-transfer RNA biosynthesis and amino acid metabolism), which were identified through biochemical pathway analysis. These results provide evidence that although PFAS chemistry (chain length and polar functional group) invokes unique metabolic responses, there is also an underlying toxic mode of action that is common with select PFAS exposure. Overall, the present study highlights the capabilities of environmental metabolomics to elucidate the molecular-level perturbations of pollutants within the same chemical class to model aquatic organisms, which can be used to prioritize risk assessment of substituted PFAS alternatives. Environ Toxicol Chem 2023;42:242–256. © 2022 SETAC. © 2022 SETAC.",NA,10.1002/etc.5517,Biochemistry;PFAS;Alkanesulfonic Acids;Fluorocarbons;Animals;Article;Perfluoroalkyl substances;RNA;Sulfonic Acids;animal;concentration (parameter);environmental exposure;fluorocarbon;nonhuman;unclassified drug;controlled study;Organic pollutants;Environmental Pollutants;pollutant;perfluoroalkanoic acid;Polyfluoroalkyl substances;Mass spectrometry;liquid chromatography-mass spectrometry;Emerging pollutants;alkanesulfonic acid;perfluoroalkyl substance;perfluorohexanesulfonic acid;perfluorohexanoic acid;risk assessment;Risk assessment;sulfonic acid derivative;ecotoxicology;perfluorononanoic acid;Perfluorononanoic acids;metabolism;nicotinic acid;pantothenic acid;alanine;glycine;isoleucine;perfluorobutanoic acid;phenylalanine;threonine;valine;glutamic acid;methionine;upregulation;amino acid;Metabolism;Metabolites;perfluorobutyric acid;carnitine;Amino acids;Eco-toxicology;energy metabolism;metabolomics;Aquatic organisms;Daphnia;Daphnia magna;tryptophan;Chain length;cysteine;acetylcholine;arginine;citrulline;glutamine;ornithine;proline;tyrosine;citric acid;adenosine phosphate;protein synthesis;adenosine;neurotransmitter;inosine phosphate;amino acid metabolism;citric acid cycle;purine metabolism;pyrimidine metabolism;1;Biosynthesis;nitrogen metabolism;Physicochemical properties;glutathione metabolism;malic acid;Aquatic toxicology;short term exposure;nucleotide;metabolic fingerprinting;perfluoro-n-nonanoic acid;Chains length;3 propanediamine;ademetionine;aminoacyl transfer RNA;choline;coenzyme A;cytidine;cytidine phosphate;emerging pollutants;enzyme metabolism;glucose 6 phosphate;guanosine;guanosine phosphate;histamine;histidine;homoserine;inosine;Metabolic response;Molecular levels;Multivariant analysis;nucleoside;RNA synthesis;spermidine;sublethal concentration;uridine,NA,NA
rayyan-735663069,A global mass balance analysis of the source of perfluorocarboxylic acids in the Arctic Ocean,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1021/es070124c,character(0),NA,NA
rayyan-735664154,Biochemical aspects of susceptibility to stressors in two small cyprinids Squalius laietanus and Barbus meridionalis from the NW Mediterranean,2021,NA,NA,Comparative Biochemistry and Physiology Part - C: Toxicology and Pharmacology,NA,242,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85096159446&doi=10.1016%2fj.cbpc.2020.108940&partnerID=40&md5=61e7b3a7ef4a03670517cddc8532cd9a,NA,NA,NA,"Specimens of two endemic cyprinids, Squalius laietanus (Catalan chub) and Barbus meridionalis (Mediterranean barbel), were sampled from a reference site in a small stream of the Ripoll River (NW Mediterranean) outside of their reproductive season. Biomarkers involved in xenobiotic-mediated responses were individually contrasted in fish of both species and 17 perfluoroalkyl substances (PFASs) analysed in muscle to reveal bioaccumulation trends. The parameters were in muscle: cholinesterases, metabolic lactate dehydrogenase (LDH) and citrate synthase (CS); and in liver: cytochrome P450 dependent activities (EROD and BFCOD), carboxylesterase (CE), glutathione S-transferase (GST), glutathione reductase (GR), glutathione peroxidase (GPX) and catalase (CAT). All markers are considered adaptive defence mechanism to face stress. Sensitivity to a model pesticide: dichlorvos was also contrasted in vitro in muscular acetylcholinesterase (AChE) and hepatic CE to reveal species sensitivity to neurotoxic chemicals. Enzymatic activities related to protective mechanisms such as butyrylcholinesterase (BuChE), CE and CAT were higher in chub whereas the antioxidant defences GR and GPX were higher in barbel. Aerobic CS was also higher in barbel while anaerobic LDH was so in chub. EROD activity did not differ between the two species but BFCOD activity was higher in barbel. Levels of PFAS were higher in barbel likely due to its benthic habitat. The in vitro tests revealed higher sensitivity to dichlorvos of muscular AChE in chub (lower IC50) which was probably compensated by a higher catalytic efficiency of CE. All these former biochemical particularities are discussed in terms of fish ecological performance in front of anthropogenic stressors. © 2020",NA,10.1016/j.cbpc.2020.108940,Animals;Article;Perfluoroalkyl substances;animal;ecosystem;Ecosystem;nonhuman;unclassified drug;animal experiment;comparative study;controlled study;bioaccumulation;biological marker;animal tissue;in vitro study;perfluoroalkanoic acid;water pollutant;Biomarkers;Mediterranean Sea;perfluorodecanoic acid;perfluorododecanoic acid;perfluorooctanesulfonic acid;perfluorooctanoic acid;perfluorotridecanoic acid;perfluoroundecanoic acid;perfluorohexanesulfonic acid;perfluorohexanoic acid;toxicity;drug effect;muscle;muscle tissue;liver;pathology;pesticide;priority journal;Insecticides;perfluorononanoic acid;perfluorodecane sulfonate;perfluoroheptanoic acid;perfluoropentanoic acid;perfluorotetradecanoic acid;metabolism;neurotoxicity;perfluorobutane sulfonate;perfluorobutanoic acid;biochemical analysis;catalase;glutathione transferase;cytochrome P450;enzyme activity;ethoxyresorufin deethylase;insecticide;perfluorohexadecanoic acid;perfluorooctadecanoic acid;lactate dehydrogenase;Muscles;glutathione peroxidase;Glutathione Transferase;reactive oxygen metabolite;biometry;Water Pollutants;Southern Europe;Catalase;Chemical;Cyprinidae;acetylcholinesterase;cholinesterase;Barbus meridionalis;Baseline activities;carboxylesterase;Catalan chub;catalytic efficiency;citrate synthase;dichlorvos;Dichlorvos;Endemic fish;Glutathione Peroxidase;glutathione reductase;Glutathione Reductase;kinetic parameters;Mediterranean barbel;Mediterranean Region;Squalius laietanus,NA,NA
rayyan-735663107,"Dioxins, polychlorinated biphenyls and other organohalogen compounds in human milk. Levels, correlations, trends and exposure through breastfeeding",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.1002/mnfr.200600008,Breast Feeding;Humanism;Humanities;Humans;Milk Ejection,NA,NA
rayyan-735663892,Iron-Nitrogen Amendment Reduced Perfluoroalkyl Acids’ Phyto-Uptake in the Wheat-Soil Ecosystem: Contributions of Dissolved Organic Matters in Soil Solution and Root Extracellular Polymeric Substances,2023,NA,NA,Environmental Science and Technology,NA,57,42,16065-16074,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85175587571&doi=10.1021%2facs.est.3c04788&partnerID=40&md5=e5caed2b43357b2320d3592c01965a79,NA,NA,NA,"Understanding the mechanisms underlying perfluoroalkyl acids (PFAAs) translocation, distribution, and accumulation in wheat-soil ecosystems is essential for agricultural soil pollution control and crop ecological risk assessment. This study systematically investigated the translocation of 13 PFAAs under different iron and nitrogen fertilization conditions in a wheat-soil ecosystem. Short-chain PFAAs including PFBA, PFPeA, PFHxA, and PFBS mostly accumulated in soil solution (10.43-55.33%) and soluble extracellular polymeric substances (S-EPS) (11.39-14.77%) by the adsorption to amino- (−NH2) and hydroxyl (−OH) groups in dissolved organic matter (DOM). Other PFAAs with longer carbon chain lengths were mostly distributed on the soil particle surface by hydrophobic actions (74.63-94.24%). Iron-nitrogen amendments triggered (p < 0.05) soil iron-nitrogen cycling, rhizospheric reactive oxygen species fluctuations, and the concentration increases of −NH2 and −OH in the DOM structure. Thus, the accumulation capacity of PFAAs in soil solution and root EPS was increased. In sum, PFAAs’ translocation from soil particles to wheat root was synergistically reduced by iron and nitrogen fertilization through increased adsorption of soil particles (p < 0.05) and the retention of soil solution and root EPSs. This study highlights the potential of iron-nitrogen amendments in decreasing the crop ecological risks to PFAAs’ pollution. © 2023 American Chemical Society.",NA,10.1021/acs.est.3c04788,Perfluoroalkyl acids;Fluorocarbons;Article;concentration (parameter);ecosystem;Ecosystem;Ecosystems;fluorocarbon;nonhuman;unclassified drug;nitrogen;chemistry;hydrophobicity;Triticum;wheat;perfluorohexanoic acid;Risk assessment;adsorption;soil;organofluorine derivative;Soil;soil pollution;Soil pollution;chemical structure;polymerization;environmental impact;Organic compounds;perfluorobutyric acid;agricultural soil;reactive oxygen metabolite;reactive oxygen species;Biogeochemistry;dissolved organic matter;Dissolved organic matters;iron;Dissolution;Nitrogen;amine;pollution control;plant root;Crops;Iron;translocation;rhizosphere;hydroxyl group;Extracellular;perfluoroalkyl acids;nitrogen cycle;biofilm matrix;Dissolved Organic Matter;dissolved organic matters;Extracellular Polymeric Substance Matrix;geochemistry;Iron nitrogen;iron−nitrogen amendment;Iron−nitrogen amendment;nitrogen cycling;perfluorobutylsulfonate;perfluorovaleric acid;Polymeric substance;Root extracellular polymeric substance;root extracellular polymeric substances;soil amendment;Soil ecosystems;Soil moisture;Soil particles;soil solution;Soil solutions;Oxalic Acid;Polymers;Polymerization,NA,NA
rayyan-735664802,Transcriptional profiles in the cerebral hemisphere of chicken embryos following In Ovo perfluorohexane sulfonate exposure,2012,NA,NA,Toxicological Sciences,NA,129,2,380-391,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84866606359&doi=10.1093%2ftoxsci%2fkfs219&partnerID=40&md5=e7b0091dc7c9cb1d9a493f09f88aae64,NA,NA,NA,"In a recent egg injection study, we showed that in ovo exposure to perfluorohexane sulfonate (PFHxS) affects the pipping success of developing chicken (Gallus gallus domesticus) embryos. We also found evidence of thyroid hormone (TH) pathway interference at multiple levels of biological organization (i.e., somatic growth, messenger RNA expression, and circulating free thyroxine levels). Based on these findings, we hypothesize that PFHxS exposure interferes with TH-dependent neurodevelopmental pathways. This study investigates global transcriptional profiles in cerebral hemispheres of chicken embryos following exposure to a solvent control, 890 or 38,000ng PFHxS/g egg (n = 4-5 per group); doses that lead to the adverse effects indicated above. PFHxS significantly alters the expression (≥ 1.5-fold, p ≤ 0.001) of 11 transcripts at the low dose (890ng/g) and 101 transcripts at the high dose (38,000ng/g). Functional enrichment analysis shows that PFHxS affects genes involved in tissue development and morphology, cellular assembly and organization, and cell-to-cell signaling. Pathway and interactome analyses suggest that genes may be affected through several potential regulatory molecules, including integrin receptors, myelocytomatosis viral oncogene, and CCAAT/enhancer-binding protein. This study identifies key functional and regulatory modes of PFHxS action involving TH-dependent and -independent neurodevelopmental pathways. Some of these TH-dependent mechanisms that occur during embryonic development include tight junction formation, signal transduction, and integrin signaling, whereas TH-independent mechanisms include gap junction intercellular communication. © The Author 2012. Published by Oxford University Press on behalf of the Society of Toxicology. All rights reserved.",NA,10.1093/toxsci/kfs219,Animals;Messenger;RNA;Sulfonic Acids;Brain;Gene Expression Profiling;Chick Embryo;nonhuman;unclassified drug;controlled study;animal tissue;Gene expression;gene expression;sulfonic acid derivative;embryo development;embryo;Gallus gallus;article;Chicken;animal cell;genetic transcription;drug exposure;Spondias purpurea;Real-Time Polymerase Chain Reaction;perfluorohexane sulfonate;Oligonucleotide Array Sequence Analysis;CCAAT enhancer binding protein;Cerebrum;hemisphere;in ovo exposure;integrin receptor;intracellular signaling;Microarray;myeloid leukemia;PFHxS;tissue structure;virus oncogene;Genetic;Transcription;Chickens;Sulfones,NA,NA
rayyan-735664717,Estimation of the acid dissociation constant of perfluoroalkyl carboxylic acids through an experimental investigation of their water-to-air transport,2013,NA,NA,Environmental Science and Technology,NA,47,19,11032-11039,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-84885169336&doi=10.1021%2fes402691z&partnerID=40&md5=8bd95afadc15b23a877c82f66f36d4e9,NA,NA,NA,"The acid dissociation constants (pKas) of perfluoroalkyl carboxylic acids (PFCAs) have been the subject of discussion in the literature; for example, values from -0.2 to 3.8 have been suggested for perfluorooctanoic acid (PFOA). The dissociated anionic conjugate bases of PFCAs have negligible air-water partition coefficients (KAWs) and do not volatilize from water. The neutral acids, however, have relatively high KAWs and volatilization from water has been demonstrated. The extent of volatilization of PFCAs in the environment will depend on the water pH and their pKa. Knowledge of the pKas of PFCAs is therefore vital for understanding their environmental transport and fate. We investigated the water-to-air transfer of PFCAs in a novel experimental setup. We used ∼1 μg L -1 of PFCAs in water (above environmental background concentrations but below the concentration at which self-association occurs) at different water pH (pH 0.3 to pH 6.9) and sampled the PFCAs volatilized from water during a 2-day experiment. Our results suggest that the pKas of C 4-11 PFCAs are <1.6. For PFOA, we derived a pKa of 0.5 from fitting the experimental measurements with a volatilization model. Perfluoroalkane sulfonic acids were not volatilized, suggesting that their pKas are below the investigated pH range (pKa <0.3). © 2013 American Chemical Society.",NA,10.1021/es402691z,Fluorocarbons;Carboxylic Acids;unclassified drug;perfluoro compound;Perfluorooctanoic acid;sulfonic acid derivative;environmental fate;article;carboxylic acid;atmospheric transport;molecular model;Carboxylic acids;Perfluoroalkyl carboxylic acids;pH;environmental impact;concentration (parameters);pollution transport;Water;Air;perfluoroalkane sulfonic acid;partition coefficient;Background concentration;Volatilization;Water Pollutants;volatilization;Chemical;air-water interaction;estimation method;diffusion;Partition coefficient;perfluoroalkylcarboxylic acid;water transport;dissociation constant;Dissociation;Environmental transport;Acid dissociation constants;Association reactions;Experimental investigations;pKa;Volatilization models;Heart Block;Dissociative Disorders,NA,NA
rayyan-735663881,Mechanisms for the structural dependent transformation of 6:2 and 8:2 polyfluoroalkyl phosphate diesters in wheat (Triticum aestivum L.),2023,NA,NA,Journal of Hazardous Materials,NA,454,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85154059061&doi=10.1016%2fj.jhazmat.2023.131536&partnerID=40&md5=b716190a2f1c0104587e75feb1d82c75,NA,NA,NA,"Polyfluoroalkyl phosphate esters (PAPs) are widely used and detected in various environmental media and organisms, but little is known about their behaviors in plants. In this study, the uptake, translocation and transformation of 6:2 and 8:2 diPAP in wheat using hydroponic experiments were investigated. 6:2 diPAP was more easily taken up by roots and translocated to shoots than 8:2 diPAP. Their phase I metabolites were fluorotelomer saturated carboxylates (FTCAs), fluorotelomer unsaturated carboxylates (FTUCAs) and perfluoroalkyl carboxylic acids (PFCAs). PFCAs with even-numbered chain length were the primary phase I terminal metabolites suggesting that they were mainly generated through β-oxidation. Cysteine and sulfate conjugates were the primary phase II transformation metabolites. The higher levels and ratios of phase II metabolites in the 6:2 diPAP exposure group indicated that the phase I metabolites of 6:2 diPAP were more susceptible to phase II transformation than that of 8:2 diPAP, which was confirmed by density functional theory calculation. Enzyme activity analyses and in vitro experiments demonstrated that cytochrome P450 and alcohol dehydrogenase actively participated in the phase Ⅰ transformation of diPAPs. Gene expression analyses showed that glutathione S-transferase (GST) was involved in the phase Ⅱ transformation, and the subfamily GSTU2 played a dominant role. © 2023",NA,10.1016/j.jhazmat.2023.131536,Fluorocarbons;Article;Carboxylation;Sulfur compounds;Carboxylic Acids;Biotransformation;Phosphates;fluorocarbon;unclassified drug;alkyl group;DiPAP;in vitro study;organophosphate;Gene expression;Triticum;wheat;gene expression;carboxylic acid;perfluoroalkyl carboxylic acid;metabolism;food intake;Perfluoroalkyl carboxylic acids;glutathione transferase;alcohol;Biomolecules;biotransformation;metabolite;Metabolites;sulfate;cytochrome P450;enzyme activity;calculation;phosphate;fatty acid oxidation;Amino acids;DiPAPs;Enzymes;Enzyme activity;cytochrome;cysteine;plant root;translocation;Fluorotelomers;shoot;alcohol dehydrogenase;conjugate;Conjugated metabolites;density functional theory;Density functional theory;Density-functional-theory;fluorotelomer phosphate diesters;fluorotelomer saturated carboxylate;fluorotelomer unsaturated carboxylate;Group theory;Phase I;Phase II;Phosphate diesters;polyfluoroalkyl phosphate diester;Primary phase;Triticum aestivum,NA,NA
rayyan-735664457,"Analysis of a broad range of perfluoroalkyl acids in accipiter feathers: method optimization and their occurrence in Nam Co Basin, Tibetan Plateau",2018,NA,NA,Environmental Geochemistry and Health,NA,40,5,1877-1886,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85016416444&doi=10.1007%2fs10653-017-9948-z&partnerID=40&md5=bdb168af34482c96e40bbfe771cd7046,NA,NA,NA,"Perfluoroalkyl acids (PFAAs) are ubiquitous in the environment. They are prone to accumulate in organisms and have raised public attention in recent decades. Feather samples have been successfully applied as nondestructive indicators for several contaminants. However, a sophisticated analytical method for determining PFAAs in feathers is still lacking. In the present study, a series of conditions, such as the use of the solid-phase extraction cartridge type and extraction/digestion methods, were optimized for the analysis of 13 PFAAs in feathers. According to the spiked recoveries, a weak-anion exchange cartridge was chosen and the methanol was selected as the extraction solvent. In the present study, an optimized pretreatment procedure combined with high-performance liquid chromatography–electrospray ionization–tandem mass spectrometric (HPLC–ESI–MS/MS) method was established for the determination of PFAAs in feathers. The recoveries and method detection limits of the PFAAs ranged from 71 to 120% and 0.16 to 0.54 ng/g, respectively. Finally, 13 PFAAs in four accipiter feather samples from Nam Co Basin, Tibetan Plateau, were analyzed, indicating that PFOS was the predominant PFAA in accipiter feathers, with an average of 4.67 ng/g, followed by the short-chain PFAAs, PFBS and PFBA, with averages of 1.91 and 1.39 ng/g, respectively. These results partly indicated the current situation of PFAA pollution in the Nam Co Basin, especially the existence of short-chain PFAAs in this region. © 2017, Springer Science+Business Media Dordrecht.",NA,10.1007/s10653-017-9948-z,Fluorocarbons;PFAAs;Animals;Environmental Monitoring;Feathers;Chromatography;High Pressure Liquid;China;animal;fluorocarbon;feather;raptor;environmental monitoring;water pollutant;high performance liquid chromatography;procedures;solid phase extraction;Solid Phase Extraction;tandem mass spectrometry;Tandem Mass Spectrometry;carboxylic acid;solvent;analysis;methanol;optimization;Water Pollutants;Chemical;Qinghai-Xizang Plateau;Tibet;Xizang;analytical method;Tibetan Plateau;Method optimization;Accipiter;Accipiter feather;Nam Co Basin,NA,NA
rayyan-735664342,Poly- And Perfluoroalkyl Substances in Seawater and Plankton from the Northwestern Atlantic Margin,2019,NA,NA,Environmental Science and Technology,NA,53,21,12348-12356,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85073200102&doi=10.1021%2facs.est.9b03230&partnerID=40&md5=06fcfc027562a6aa338506468cee974f,NA,NA,NA,"The ocean is thought to be the terminal sink for poly- and perfluoroalkyl substances (PFAS) that have been produced and released in large quantities for more than 60 years. Regulatory actions have curbed production of legacy compounds such as perfluorooctane sulfonate (PFOS) and perfluorooctanoic acid (PFOA), but impacts of regulations on PFAS releases to the marine environment are poorly understood. Here, we report new data for 21 targeted PFAS in seawater and plankton from the coast, shelf, and slope of the Northwestern Atlantic Ocean. We find strong inverse correlations between salinity and concentrations of most PFAS, indicating that ongoing continental discharges are the major source to the marine environment. For legacy PFAS such as PFOS and PFOA, a comparison of inland and offshore measurements from the same year (2014) suggests that there are ongoing releases to the marine environment from sources such as submarine groundwater discharges. Vertical transport of most PFAS associated with settling particles from the surface (10 m) to deeper waters is small compared to advective transport except for perfluorodecanoic acid (PFDA; 35% of vertical flux) and precursor compounds to PFOS (up to 86%). We find higher than expected bioaccumulation factors (BAFs = Cplankton/Cwater) for perfluorinated carboxylic acids (PFCAs) with five and six carbons (log BAF = 2.9-3.4) and linear PFOS (log BAF = 2.6-4.3) in marine plankton compared to PFCAs with 7-11 carbons. We postulate that this reflects additional contributions from precursor compounds. Known precursor compounds detected here have among the highest BAFs (log BAF > 3.0) for all PFAS in this study, suggesting that additional research on the bioaccumulation potential of unknown organofluorine compounds is urgently needed. Copyright © 2019 American Chemical Society.",NA,10.1021/acs.est.9b03230,"Biochemistry;Alkanesulfonic Acids;Fluorocarbons;Article;Environmental Monitoring;Perfluoroalkyl substances;Perfluorooctane sulfonates;Bioaccumulation;fluorocarbon;Marine biology;carbon;comparative study;controlled study;bioaccumulation;environmental monitoring;perfluoro compound;water pollutant;perfluorodecanoic acid;Perfluorooctanoic acid;concentration (composition);marine environment;alkanesulfonic acid;sulfonate;sea water;carboxylic acid;seashore;Perfluorinated carboxylic acids;organofluorine;ground water;Groundwater;Seawater;Atlantic Ocean;precursor;Offshore oil well production;Water Pollutants;Chemical;salinity;Bioaccumulation factor;seawater;discharge;Discharge (fluid mechanics);Bioaccumulation potential;advection;North-Western Atlantic;plankton;Plankton;Submarine groundwater discharge;Poly(A)-Binding Protein II;Poly(A)-Binding Proteins;Poly I-C;RNA, Messenger;Poly A-U;Poly(ADP-ribose) Polymerases;Polyglactin 910;Poly G;Polylysine;Poly T;Polymethyl Methacrylate",NA,NA
rayyan-735664130,Environmental occurrence and remediation of emerging organohalides: A review,2021,NA,NA,Environmental Pollution,NA,290,NA,NA,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85113973039&doi=10.1016%2fj.envpol.2021.118060&partnerID=40&md5=73407b5c0a9bf8b1ce7ceb20347250aa,NA,NA,NA,"As replacements for “old” organohalides, such as polybrominated diphenyl ethers (PBDEs) and polychlorinated biphenyls (PCBs), “new” organohalides have been developed, including decabromodiphenyl ethane (DBDPE), short-chain chlorinated paraffins (SCCPs), and perfluorobutyrate (PFBA). In the past decade, these emerging organohalides (EOHs) have been extensively produced as industrial and consumer products, resulting in their widespread environmental distribution. This review comprehensively summarizes the environmental occurrence and remediation methods for typical EOHs. Based on the data collected from 2015 to 2021, these EOHs are widespread in both abiotic (e.g., dust, air, soil, sediment, and water) and biotic (e.g., bird, fish, and human serum) matrices. A significant positive correlation was found between the estimated annual production amounts of EOHs and their environmental contamination levels, suggesting the prohibition of both production and usage of EOHs as a critical pollution-source control strategy. The strengths and weaknesses, as well as the future prospects of up-to-date remediation techniques, such as photodegradation, chemical oxidation, and biodegradation, are critically discussed. Of these remediation techniques, microbial reductive dehalogenation represents a promising in situ remediation method for removal of EOHs, such as perfluoroalkyl and polyfluoroalkyl substances (PFASs) and halogenated flame retardants (HFRs). © 2021 Elsevier Ltd",NA,10.1016/j.envpol.2021.118060,Humans;PFASs;POPs;Animals;Article;Environmental Monitoring;Halogenated Diphenyl Ethers;animal;concentration (parameter);nonhuman;unclassified drug;bird;halogen;hexabromocyclododecane;Organic pollutants;organohalogen derivative;polychlorinated biphenyl;tetrabromobisphenol A;contamination;environmental monitoring;persistent organic pollutant;Polyfluoroalkyl substances;fish;perfluorodecanoic acid;perfluorooctanesulfonic acid;perfluorooctanoic acid;flame retardant;Flame retardants;Flame Retardants;paraffin;Paraffin;perfluorohexanesulfonic acid;perfluorohexanoic acid;Polychlorinated biphenyls;Polychlorinated Biphenyls;human;remediation;serum;soil;water;diphenyl ether derivative;POP;perfluorononanoic acid;decabromodiphenyl ethane;dechlorane plus;sediment;perfluorobutanesulfonic acid;molecular weight;Consumer products;halide;LD50;biodegradation;dust;perfluorobutyric acid;physical chemistry;bioremediation;vapor pressure;Halogenated flame retardant;abiotic factor;hexabromobenzene;pentabromoethylbenzene;triclosan;Decabromodiphenyl ethane;air;Biodegradation;4;1;1 (1;2 bis (2;2 dibromoethyl) 3;2 ethylhexyl 2;3;3 dichloroisopropyl)phosphate;4 dibrom ocyclohexane;5 tetrabromobenzoic acid;6 tribromophenoxy)ethane;alkaline hydrothermal reaction;biotic factor;bis(2 ethylhexyl)tetrabromophthalate;bisphenol A hexafluoride;boiling point;chemical degradation;chemical oxidation;electrochemical degradation;Emerging organohalide;Environmental occurrence;Environmental remediation;medium chain chlorinated paraffin;melting point;microbial reductive dehalogenation;molecular formula;nanoscale zero valent iron reduction;Organohalides;ozonation;pentabromotoluene;photodegradation;pollution control;Polybrominated diphenylethers;Remediation;Remediation methods;short chain chlorinated paraffin;sonochemical degradation;tris(1;tris(1 chloro 2 propyl)phosphate;water solubility;Dehalogenation;Emerging organohalides;HFRs,NA,NA
rayyan-735664199,"Temporal Trends of Per- and Polyfluoroalkyl Substances in Delaware River Fish, USA",2021,NA,NA,Integrated Environmental Assessment and Management,NA,17,2,411-421,NA,https://www.scopus.com/inward/record.uri?eid=2-s2.0-85094677920&doi=10.1002%2fieam.4342&partnerID=40&md5=1684dcfe90c304a8700697cca539eb4e,NA,NA,NA,"Per- and polyfluoroalkyl substances (PFAS) are found in a variety of industrial and household products. Human and wildlife exposure to PFAS is widespread. Increasing evidence suggests adverse effects of PFAS to human health and the environment. Human health risks from exposure through drinking water and fish consumption are areas of concern. Therefore, understanding occurrence and exposure risk is important to protect water resources. PFAS was investigated in fish fillet from the Delaware River over a 15-y period (2004–2018). The sample period coincided with actions to reduce or eliminate the release of certain PFAS to the environment. Elevated levels of perfluorononanoate (PFNA) and perfluoroundecanoate (PFUnA) were initially observed in tidal fish fillet. While significant decreases in PFNA and PFUnA concentrations were observed in fish fillet from the tidal river during the timeframe of the study, changes in concentrations of other PFAS in tidal and nontidal fish were less substantial. In 2018, fish fillet continued to be contaminated with perfluorooctanesulfonate (PFOS) at levels exceeding recommended regional risk advisory limits on fish consumption. Integr Environ Assess Manag 2021;17:411–421. © 2020 SETAC. © 2020 SETAC",NA,10.1002/ieam.4342,Fish;Alkanesulfonic Acids;Fluorocarbons;Humans;Rivers;Animals;animal;fluorocarbon;water pollutant;fish;alkanesulfonic acid;human;drinking water;river;Drinking Water;Fishes;Water Pollutants;Delaware;Water quality;Chemical;Per-;polyfluoroalkyl substances;River;Sediment chemistry,NA,NA
rayyan-735663435,Application of dielectric dicharge based non-thermal plasma tool for treatment of wastewater,2020,NA,NA,JOURNAL OF THE INDIAN CHEMICAL SOCIETY,0019-4522,97,4,595-600,NA,NA,NA,NA,NA,"Recently the pharmaceutical compounds also called as ""emerging pollutants"" are becoming a vital class of pollutants due to their non-biodegradable nature. They are introduced into the food chain through aquatic life and suffer biomagnification thereafter, as a result of which they are of important concern. The methods conventionally applied hitherto for the treatment of water fail when applied for removal of such bio-recalcitrant compounds. Herein comes the importance and relevance of Advanced Oxidation Processes (AOPs). So as to make sure that the fluid after treatment that is let flow into the stream is safe from the environment point of view, detailed study and chemical analysis of the water after treatmentis done. This paper presents a review of the type of water pollutants degradable and treatable efficiently by Non-thermal Plasma (NTP) and recent works where application of NTP is studied for removal of persistent organic and bio-recalcitrant pollutants. The analytical measures and parameters to compute the degradation efficiency of NTP tool based waste water treatment is also reviewed making a comparative study with the efficacy of the conventional methods of treatment.",NA,NA,⛔ No DOI found;character(0),NA,NA
